latitude,longitude,blue,green,red,nir,swir,ndvi,ndwi,ndbi,land_cover
41.83479120971119,-72.66589160566447,0.11151587519468295,0.09184208174356184,0.034708867394382475,0.07853734109820536,0.04805698509951765,0.3870193473778995,0.07808889373755368,-0.2407718964519908,water
41.83721286105539,-72.74669045550436,0.08702315627373403,0.07224788145395487,0.07633824944243009,0.05863190720483988,0.051138080663541495,-0.13118709111276974,0.10403420106837132,-0.06826844647449339,water
41.76868283976547,-72.72091793233596,0.09327508722095008,0.05382903536625052,0.07138155859962911,0.057899863947323896,0.04790438700426869,-0.10428176289140746,-0.036434875901250316,-0.0944714116224718,water
41.750905193625975,-72.52761851365732,0.11358726727933185,0.09670300982442571,0.03973193539259838,0.04800326022362205,0.012190188289361439,0.09427601742868255,0.3365420833847322,-0.5949662765464564,water
41.71085789841351,-72.60240727215695,0.10468572935446901,0.1080505839460526,0.0462912679069076,0.042227582362092134,0.0334777905637904,-0.04590757259573913,0.43800775056697655,-0.11557689316011961,water
41.71789427181686,-72.74622040861277,0.08854229557355603,0.06361456094305305,0.06349069973412552,0.04622911513233985,0.05163390980289187,-0.1573242228196785,0.15827443537833197,0.055228158685356944,water
41.82005302040045,-72.69878467324067,0.10993558808371207,0.09828586144980811,0.04937391895150872,0.037299686235814644,0.04412477519874877,-0.13930691690507896,0.44979849441918307,0.08382111275515276,water
41.707950496721864,-72.72802386735647,0.06044173618506033,0.09721546265012831,0.06324254282960161,0.06230992271758011,0.04903645155109839,-0.007428130606252622,0.21880868585329166,-0.11920883148339316,water
41.77178315510767,-72.63212728905225,0.06838781988765945,0.05687180441215841,0.06342014808952359,0.04826577236858795,0.03826180532405944,-0.13568743185153206,0.081854959064897,-0.11561593784658307,water
41.83299977148321,-72.61497323679984,0.09321476403947974,0.08355242964472481,0.04519750490313061,0.021849070074076365,0.031835869461618115,-0.34824202186303677,0.5854125390555709,0.18602608988507188,water
41.722916934563905,-72.6737825526316,0.11120418439608996,0.06403636915192044,0.0329151370844533,0.03688303352131979,0.02467968788833418,0.0568481437612105,0.26905961501296743,-0.19822622121886802,water
41.81238330294538,-72.63517164039126,0.1070338925463848,0.08985881241964325,0.05031934307200353,0.06884122307996207,0.018348645995385195,0.15543632097499072,0.13243594605077103,-0.5791105964494853,water
41.68454241462677,-72.75658755619834,0.10334156103578701,0.07771263381508324,0.03806358895168009,0.05006268650620181,0.01761560513565842,0.13615800159688396,0.21639505375026205,-0.4794311526397083,water
41.819264075015546,-72.66399936835074,0.08286127356578894,0.06809072534887259,0.061514129655944425,0.04170875663320342,0.014382495965805049,-0.1918699789818143,0.24027407269531417,-0.4871750834796194,water
41.7036011804241,-72.52990660721713,0.11451484144245641,0.09198242802864498,0.04329349807297598,0.07815058264086343,0.04893754519828973,0.28702168407879625,0.08130018585664471,-0.22986440936124783,water
41.8233780378318,-72.66316600944262,0.07633449371070954,0.05578345772920996,0.07513011982719209,0.04734657739001666,0.020118168239761515,-0.22684758054752366,0.08180817866918777,-0.4035946314787087,water
41.74119132483013,-72.62940291207511,0.0706063669763539,0.10139685704554252,0.0679259764917605,0.06316777735705621,0.031604651988755186,-0.036296154431519796,0.23230434550695064,-0.33304121869802006,water
41.80546176814049,-72.62813452808268,0.0989907960932892,0.055066659268393346,0.05079037010853048,0.02249685043171355,0.034699540962225946,-0.3860634837594936,0.41991148882520096,0.21334721007950494,water
41.74597224246656,-72.74242371089483,0.0662041780633531,0.08525867433066273,0.0385296484268443,0.07550720710260783,0.03905305698501975,0.32425971852769464,0.060656322977972514,-0.3182093757195267,water
41.749373960906965,-72.62636197221482,0.06136823226178185,0.10751355279448671,0.05411517184714501,0.06696411363501717,0.014136499996121928,0.10612006617568874,0.2324047540826847,-0.6513836489470375,water
41.77733166616763,-72.65241618146783,0.11626958729849897,0.08430368314256453,0.053674470052847686,0.036018539785513615,0.02657844986712761,-0.1968484533984577,0.4012986311424205,-0.1508074105603206,water
41.78413448049431,-72.66588302032069,0.06129672479281982,0.09957751545166146,0.07480803859198834,0.028414945339916647,0.03770180717695247,-0.44944538013623675,0.5559903268648406,0.14046155450037207,water
41.70171514822709,-72.60521757580965,0.07687402703034049,0.08956535808151411,0.06634973071434414,0.06611884951505942,0.015387047297794828,-0.0017429129147824,0.15060299903514895,-0.6224310657393283,water
41.863202369027526,-72.72014436236734,0.06224475337057078,0.08329114816348901,0.048546114193121936,0.06978738458794478,0.05041257360321509,0.17950344250466324,0.08821461332838483,-0.16118816741946768,water
41.743427778564545,-72.53224615728186,0.07745507028840712,0.08090342775390287,0.04279825452838014,0.0761626142029378,0.01823039087910091,0.28046499685466797,0.03018356795587794,-0.6137342833135455,water
41.68898212387847,-72.66687476439921,0.11954253384335022,0.10350063597529484,0.06743040097284747,0.0734475494527115,0.05467233198489316,0.042711783225747126,0.1698411681922041,-0.1465441370780694,water
41.78377167207729,-72.697858446524,0.10632074592665927,0.08969967579006566,0.0486828864436855,0.025668000083690915,0.0473394805674513,-0.309544209019221,0.5550226718309097,0.29683917717028263,water
41.732492103184576,-72.53642858086121,0.07445823450034109,0.057365475944689166,0.07155563360624531,0.029197058997469643,0.018963415407886954,-0.4204212663117831,0.32541118355697063,-0.2124905062904543,water
41.79987655830417,-72.55261386938226,0.07178607994287439,0.06861942037400569,0.06887024191205887,0.07830958556365804,0.035037059310117115,0.06413476502516323,-0.0659513424719113,-0.3817715672283902,water
41.70877950051025,-72.77637656519587,0.07377936179993132,0.05790933306719127,0.06388293368064288,0.027309950277711867,0.03531649658103165,-0.4010508475599135,0.35906641769840125,0.1278460890712652,water
41.81885248712858,-72.62890968160256,0.07198653909960345,0.09824747157093577,0.06577035648079008,0.0643390402349325,0.01655288757786566,-0.011000867592867798,0.20855623851805524,-0.590740682650741,water
41.70475076073007,-72.5388337367383,0.08385469162949644,0.06805692150685638,0.054429202267576665,0.05977185276581494,0.057781162852348494,0.046782847117096425,0.06481380102549196,-0.01693440107000418,water
41.73728924537641,-72.53954980837887,0.06149156948317538,0.08331188253960949,0.06169875558405426,0.0263538442250452,0.01701697985319563,-0.4014067890742332,0.5193786609083221,-0.21527984700050648,water
41.76382286386326,-72.52877970284277,0.09576255319406236,0.10598139329601267,0.07021804578064854,0.048042896093317494,0.04923817246260937,-0.18751034226468208,0.3761646778726108,0.012286834294020043,water
41.6835673567954,-72.75162256084091,0.10976571689296417,0.0978090252995097,0.04163203709832168,0.051846175435943206,0.04030079103500055,0.10926758290203169,0.30712497552835144,-0.12529315769264318,water
41.85354779075521,-72.62319213909193,0.08475429415642081,0.07245104260443097,0.051294104318675496,0.05911586153479845,0.05337453158761624,0.07084285513232814,0.10135665315587798,-0.05103840237214172,water
41.77077937641526,-72.71556171363265,0.07419974177985486,0.09476085681460678,0.07082843817119552,0.026316684791247498,0.013327942847758907,-0.45819853866628574,0.5652920526431461,-0.32762930861050515,water
41.79888673275129,-72.7419949565099,0.10947985142738048,0.06862008043544447,0.037193596648557134,0.07525822834924702,0.01827658613676391,0.33849723382820307,-0.04613723896168591,-0.6092024934844479,water
41.73694401646759,-72.74006051725007,0.0669294038199213,0.05126888098018641,0.032769770458213006,0.03047848825615116,0.012669096631358769,-0.03622680289760257,0.25432491489638903,-0.41275523696687216,water
41.7982287632222,-72.60301422303212,0.08361782740992169,0.06907946581712296,0.0552263118511115,0.07250029653407651,0.0525565813411103,0.1352418646463348,-0.024161862261556272,-0.15947715576964158,water
41.68869501240256,-72.73281041350491,0.07420469226626376,0.06496325454993271,0.05856163258713863,0.04497574554219154,0.012462705996379699,-0.13121722116602902,0.1818054465748504,-0.5660500705521038,water
41.754722827691914,-72.64382423333342,0.06610031417422296,0.10000751322731358,0.03259809332325521,0.07549051214108372,0.014955657078993774,0.39682646134221583,0.1396995837119244,-0.6692915309082239,water
41.84871499031955,-72.54531018257882,0.11877424083519555,0.09812155281641562,0.06897387703856644,0.05854899655973286,0.04894981772890645,-0.08174910260940521,0.2525845247511928,-0.08929567171831472,water
41.70691044168263,-72.64062231065361,0.09085337221142487,0.10145432864735346,0.05313996827967579,0.04310536976602121,0.041978163561855505,-0.10426061892878578,0.40363226764959687,-0.01324822982870161,water
41.73329266350017,-72.74366021315197,0.08867263644142474,0.0750133621156931,0.04162849702644368,0.04205070860690768,0.02831962249131237,0.005045597377130507,0.28157788555717406,-0.19512606948559078,water
41.74549911288251,-72.68133933927099,0.10114460072735672,0.06781258847427712,0.07744289633576702,0.07498088117229067,0.03404552141500393,-0.01615243503164199,-0.05020042384120218,-0.3754628125468128,water
41.74567224100094,-72.6407869546442,0.11091362932641746,0.08915524043360612,0.07021959139735387,0.051963336563944404,0.04164588146338104,-0.1494173951960963,0.2635507291878891,-0.11021836650266217,water
